YEAR,ENTITY,DEBT_NAME,ORIGINAL_AMOUNT,OUTSTANDING_FYE,PROJECT,DEBT_TYPE,HAS_DEBT,SOURCE_SHEET
2022,Piperton Industrial Development Board,,,,,No Debt,False,2022
2022,Savannah Industrial Development Corporation,,,,,No Debt,False,2022
2022,Selmer-McNairy County Industrial Development Board,CENTRAL BANK NOTE PAYABLE 2020,1148312.45,970024.0,MONOGRAM EXPANSION,Direct,True,2022
2022,Selmer-McNairy County Industrial Development Board,HOME BANKING CO 2014,1756242.0,548783.0,UNITED STAINLESS EXPANSION,Direct,True,2022
2022,Selmer-McNairy County Industrial Development Board,MONOGRAM REFRIGERATION LLC,20000000.0,18481094.0,INDUSTRIAL DEVELOPMENT,Conduit,True,2022
2022,Selmer-McNairy County Industrial Development Board,MULBERRY FARM LLC,1000000.0,1000000.0,INDUSTRIAL DEVELOPMENT,Conduit,True,2022
2022,Selmer-McNairy County Industrial Development Board,PICKWICK ELECTRIC COOP NOTE PAYABLE 2014,1000000.0,116596.0,MONOGRAM EXPANSION,Direct,True,2022
2022,Selmer-McNairy County Industrial Development Board,SELMER FARMS LLC,500000.0,500000.0,INDUSTRIAL DEVELOPMENT,Conduit,True,2022
2022,Selmer-McNairy County Industrial Development Board,SELMER NORTH I LLC,1330000.0,1330000.0,INDUSTRIAL DEVELOPMENT,Conduit,True,2022
2022,Selmer-McNairy County Industrial Development Board,SELMER NORTH II LLC,400000.0,400000.0,INDUSTRIAL DEVELOPMENT,Conduit,True,2022
2022,Selmer-McNairy County Industrial Development Board,"TVA NOTE PAYABLE, SERIES 2019",2000000.0,1863521.0,MONOGRAM EXPANSION,Direct,True,2022
2022,Stewart - Houston County Industrial Park Board,,,,,No Debt,False,2022
2022,"The Fayette County Industrial Development Board of Fayette County, Tennessee","Revenue Bond, Series 2014 (Fayette Academy Project)",3350000.0,1899851.61,Fayette Academy Project - 501(c)(3) conduit issuance,Conduit,True,2022
2022,"The Industrial Development Board of Maury County, Tennessee",Industrial Revenue Bond Series 2018,4000000.0,2730000.0,Innovation Park Project,Direct,True,2022
2022,"The Industrial Development Board of Maury County, Tennessee",Mt. Pleasant Power USDA 2019,360000.0,300000.0,Cherry Glen Spec Building #2,Direct,True,2022
2022,"The Industrial Development Board of Maury County, Tennessee",UST TIF Note 2/26/15,5800000.0,1883105.07,UST Inc TIFF Landmark Tile Mt. Pleasant TN at First Farmers,Conduit,True,2022
2022,The Industrial Development Board of the County of Montgomery,"AtlasBX America Corp., Series A-2018",150000000.0,,AtlasBX Manufacturing Facilities,Conduit,True,2022
2022,The Industrial Development Board of the County of Montgomery,"Bridgestone Metalpha, Series A-2012",30000000.0,,Bridgestone Metalpha Manufacturing Expansion,Conduit,True,2022
2022,The Industrial Development Board of the County of Montgomery,"Bridgestone Metalpha, Series B-2012",55000000.0,,Bridgestone Metalpha Manufacturing Expansion,Conduit,True,2022
2022,The Industrial Development Board of the County of Montgomery,"Hankook Tire, Series A-2014",30000000.0,,Hankook Tire Manufacturing Plant Development,Conduit,True,2022
2022,The Industrial Development Board of the County of Montgomery,"Hankook Tire, Series A-2015",150000000.0,,Hankook Tire Manufacturing Plant Development,Conduit,True,2022
2022,The Industrial Development Board of the County of Montgomery,"Hankook Tire, Series A-2016",80000000.0,,Hankook Tire Manufacturing Plant Development,Conduit,True,2022
2022,The Industrial Development Board of the County of Montgomery,"Industrial Revenue Note (Industrial Park Project), Series 2021",18500000.0,18500000.0,420 Acre East Industrial Park,Direct,True,2022
2022,The Industrial Development Board of the County of Montgomery,Office Complex Note Payable - 2020,3675596.0,3727755.0,Office Complex Development at Dunlop Lane,Direct,True,2022
2022,The Industrial Development Board of the County of Montgomery,"Shiloh Project, Series A-2014",5000000.0,,Shiloh Project Expansion,Conduit,True,2022
2022,Tullahoma Industrial Development Board,,,,,No Debt,False,2022
2022,Van Buren Industrial Development Board,,,,,No Debt,False,2022
2022,Winfield Industrial Development Board,,,,,No Debt,False,2022
2023,Adamsville-McNairy County Industrial Development Board,,,,,No Debt,False,2023
2023,Bledsoe County Industrial Development Corporation,,,,,No Debt,False,2023
2023,Cannon County Industrial Development Board,,,,,No Debt,False,2023
2023,Carter County Industrial Development Board,"Revenue Bond, Series 2012 (Millington College Project)",7500000.0,,Millington College,Conduit,True,2023
2023,City of Hendersonville Industrial Development Board,"$13,300,000 Multifamily Note (Governmental Waterview Apartments Project)",13300000.0,12453434.55,Waterview Apartments,Conduit,True,2023
2023,City of Hendersonville Industrial Development Board,"5,925,000 Multifamily Bond (Hickory Pointe Apartments)",5925000.0,4925000.0,Hickory Pointe Apartments,Conduit,True,2023
2023,City of Trenton Economic and Industrial Development Board,General 2017,149489.59,0.0,Consolidation,Direct,True,2023
2023,City of Trenton Economic and Industrial Development Board,Van Can 2011,1750000.0,84295.0,Van Can,Direct,True,2023
2023,City of Trenton Economic and Industrial Development Board,Van Can 2017,221164.29,82855.56,Renewal of sale of building Pilot,Conduit,True,2023
2023,Claiborne County Economic and Community Development Board,,,,,No Debt,False,2023
2023,Decaturville Industrial Development Board,,,,,No Debt,False,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN",EDGE Direct Note Obligation (EPPF Project) Series 2016A,25000000.0,23623300.0,"Finance capital improvements and capital expenditures for the constructing and equipping of an approximately 220,000 sq. ft. retail, entertainment and commercial facility known as Elvis Past Present and Future and pay costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN",EDGE Direct Note Obligation (EPPF Project) Series 2016B,25000000.0,14173980.0,"Finance capital improvements and capital expenditures for the constructing and equipping of an approximately 220,000 sq. ft. retail, entertainment and commercial facility known as Elvis Past Present and Future and pay costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN",EDGE Economic Development Bonds (City of Memphis Project) Series 2021A,19140000.0,19140000.0,"Provide funds for a loan to the City of Memphis which will be used by the city to (i) finance certain capital improvement projects within the city consisting of improvements to AutoZone Park stadium, the FedEx Forum arena, the Historic Melrose development and multifamily housing facilities to be occupied by persons of low or moderate income, elderly or handicapped persons; and (ii) pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE Qualified Energy Conservation Bond, Series 2017",2142850.0,,"Finance energy conservation installations and improvements to Southbrook Towne Center, including roofing demolition and replacement with energy efficient materials, HVAC systems, lighting, building envelope, electricity plug load, renewable energy technology, and costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE Revenue Bonds, Series 2021",69635000.0,69635000.0,Proceeds loaned to the City of Memphis to pay together with other money (i) the cost of capital improvements to the public area of the city known as “Liberty Land” (ii) costs of issuance; (iii) fund the temporary Series 2021 Bonds Debt Service Reserve Fund; and (iv) pay or provide for the payment of the Series 2021 Bonds or any portion thereof.,Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE Revenue Refunding Bond, Series 2022",28935000.0,,Refund Port Commission Bond series 2011,Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE Senior Tax Increment Revenue Bonds, Series 2017B",24430000.0,39165000.0,"Refinance the EDGE $84,000,000 Direct Note Obligation (Graceland) Series 2015A, fund additional Graceland development costs, fund the Series 2017 Debt Service Reserve and pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE Senior Tax Increment Revenue Bonds, Series 2017B",24375000.0,24375000.0,"Refinance the EDGE $84,000,000 Direct Note Obligation (Graceland) Series 2015A, fund additional Graceland development costs, fund the Series 2017 Debt Service Reserve and pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE Special Project Revenue Obligation, Series 2014",4000000.0,1743391.16,"(Serenity Recovery Centers, Inc. Project) Refinancing of taxable indebtedness, owed to a bank and a limited family partnership, previously incurred to finance the acquisition, construction and equipping of capital improvements to the facilities of Serenity Recovery Centers, Inc.’s facilities in Memphis, Tennessee and the acquisition, construction, renovation and equipping of $400,000 of improvements to a women’s dormitory facility in Memphis, Tennessee.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE Subordinate Tax Increment Revenue Bonds, Series 2017E",10000000.0,10000000.0,"Refinance the EDGE $84,000,000 Direct Note Obligation (Graceland) Series 2015A, fund additional Graceland development costs, fund the Series 2017 Debt Service Reserve and pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE TDZ Revenue Refunding Bonds, Series 2017B",87725000.0,87725000.0,"Proceeds loaned to City of Memphis, and together with other available funds, will be used to refund and defease the Memphis Center City Revenue Finance Corporation Federally Taxable Senior Revenue Bonds, Series 2011A, Exempt Subordinate Revenue Bonds, Series 2011B and Federally Taxable Subordinate Revenue Bonds, Series 2011C (Pyramid and Pinch District Redevelopment Project) and pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","EDGE TDZ Revenue Refunding Bonds, Series 2017C",34300000.0,25735000.0,"Proceeds loaned to City of Memphis, and together with other available funds, will be used to refund and defease the Memphis Center City Revenue Finance Corporation Federally Taxable Senior Revenue Bonds, Series 2011A, Exempt Subordinate Revenue Bonds, Series 2011B and Federally Taxable Subordinate Revenue Bonds, Series 2011C (Pyramid and Pinch District Redevelopment Project) and pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN",Economic Development Bonds (City of Memphis Project) Series 2021B,5115000.0,5115000.0,"Provide funds for a loan to the City of Memphis which will be used by the city to (i) finance certain capital improvement projects within the city consisting of improvements to AutoZone Park stadium, the FedEx Forum arena, the Historic Melrose development and multifamily housing facilities to be occupied by persons of low or moderate income, elderly or handicapped persons; and (ii) pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","Revenue Refunding Bond, Series 2019",7375000.0,,"Refund the $6,410,000 the Industrial Development Board of the City of Memphis and County of Shelby, Tennessee Variable Rate Refunding Revenue Bonds (YMCA Projects) Series 2010 and $3,150,000 The Industrial Development Board of the City of Memphis and County of Shelby, Tennessee Special Project Revenue Obligation (YMCA of Memphis and the Mid-South Project).",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","Senior Tax Increment Revenue Bonds, Series 2017A",40490000.0,39165000.0,"Refinance the EDGE $84,000,000 Direct Note Obligation (Graceland) Series 2015A, fund additional Graceland development costs, fund the Series 2017 Debt Service Reserve and pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","Subordinate Tax Increment Revenue Bonds, Series 2017D",5005000.0,4975000.0,"Refinance the EDGE $84,000,000 Direct Note Obligation (Graceland) Series 2015A, fund additional Graceland development costs, fund the Series 2017 Debt Service Reserve and pay certain costs of issuance.",Conduit,True,2023
2023,"Economic Development Growth Engine Industrial Development Board of the City of Memphis and County of Shelby, TN","TDZ Revenue Refunding Bonds, Series 2017A",36215000.0,,"Proceeds loaned to City of Memphis, and together with other available funds, will be used to refund and defease the Memphis Center City Revenue Finance Corporation Federally Taxable Senior Revenue Bonds, Series 2011A, Exempt Subordinate Revenue Bonds, Series 2011B and Federally Taxable Subordinate Revenue Bonds, Series 2011C (Pyramid and Pinch District Redevelopment Project) and pay certain costs of issuance.",Conduit,True,2023
